imdb_title_id,title,year,genre,country,language,director,description,avg_vote,votes
tt0032004,The Samuel Project,2018,Drama,USA,English,Marc Fusco,"Eli, an outcast teen, connects with his isolated grandfather Samuel for the first time, and uncovers his surprising past, when he makes his grandpa the subject of an animated art project for school.",7.3,100
tt0032012,Retrospekt,2018,Drama,"Netherlands, Belgium","Dutch, Flemish",Esther Rots,Puzzle-like psychological drama about a domestic violence support worker .,5.8,102
tt0032104,10x10,2018,Thriller,UK,English,Suzi Ewing,"A man abducts a flower shop owner and holds her captive in a small, soundproof room in an effort to extract a dark secret from her past.",5,7007
tt0032125,"¡Ay, mi madre!",2019,Comedy,Spain,Spanish,"Frank Ariza, Rafa Montesinos",Spanish woman must follow intricate instructions in order to receive a reward.,3.8,245
tt0032128,Darkoob,2018,Drama,Iran,Persian,Behrouz Shoaybi,The story of an addicted woman Mahsa who thinks that her girl is dead but when finds out that she is alive and lives by her father (Mahsa's ex-husband) decides to take her back. This put her to face her ex-husband and his new wife.,5.7,599
tt0032142,Sholevar,2018,Drama,Iran,Persian,Hamid Nematollah,The story of a man who feels that he has not become anything in his life which is affecting all his life.,5.6,354
tt0032152,Sand Angels,2018,Family,USA,English,Elizabeth Blake-Thomas,"Will Esperanza be able to show Tom the truth about his past, present and future? Will she be able to save all the young people in the world who suffer from depression near Christmas Time? ...",7.9,676
tt0032157,Parallel Chords,2018,Drama,USA,English,Catherine Dudley-Rose,"A young violinist struggles to assert her individuality amidst the intense pressure of her pianist father, and the weight of her own musical ability.",4.9,121
tt0032179,Con el viento,2018,Drama,"Spain, France, Argentina",Spanish,Meritxell Colell,"Mónica, a 47-year old dancer, receives a call from Spain: her father is terminally ill. After 20 years, Mónica must return to the remote village where she was born. When she arrives, her ...",6.7,229
tt0032186,The Boxcar Children: Surprise Island,2018,Animation,USA,English,"Anna Chi, Daniel Chuba","The continuing adventures of Henry, Jessie, Violet, and Benny as they spend the summer on their grandfather's private island.",4.8,129
tt0032211,Locating Silver Lake,2018,Drama,USA,English,Eric Bilitch,"Upon graduating college, a brokenhearted aspiring writer, without a dime or connections, packs his bags and heads to Los Angeles in the hopes of finding a new beginning. He quickly gets ...",5.5,234
tt0032215,Spider-Man 2: Another World,2018,Sci-Fi,UK,English,Joey Lever,"The goal isn't to live forever, its to create something that will. Leaping off of the events of Lost Cause, an experienced Spider-Man must grapple with the guilt of sectioning his old ...",7.4,255
tt0032221,Miss Virginia,2019,Drama,USA,English,R.J. Daniel Hanna,"A struggling inner-city mother sacrifices everything to give her son a good education. Unwilling to allow her son to stay in a dangerous school, she launches a movement that could save his future - and that of thousands like him.",6.8,427
tt0032234,Clown Motel: Spirits Arise,2019,Horror,USA,English,Joseph Kelly,"Clown Motel follows a group of ghost hunters, coming from an old ghost town and a bachelorette party, returning home from Las Vegas. When the groups meet up, by mistake, they're left to ...",5.2,1065
tt0032252,Le distanze,2018,Drama,Spain,"Catalan, Spanish, English, German",Elena Trapé,A weekend in Berlin. Five friends reunited for a celebration. Five lives turn upside-down.,6.3,810
tt0032261,La diseducazione di Cameron Post,2018,Drama,"USA, UK",English,Desiree Akhavan,"In 1993, a teenage girl is forced into a gay conversion therapy center by her conservative guardians.",6.6,17874
tt0032262,Toppen av ingenting,2018,Drama,"Sweden, UK",Swedish,"Måns Månsson, Axel Petersén","After a life of decadence and monthly allowances, sixty-eight-year-old Nojet inherits an apartment building in downtown Stockholm. However, the building turns on her and what appeared to be a cash cow is in fact a curse.",5.2,278
tt0032263,#Selfi,2018,Thriller,Russia,Russian,Nikolay Khomeriki,"He was his absolute copy - his gestures, body language and jokes were so similar, no one suspected the change. Bogdanov looked at the screen as if it was a mirror. The double has taken over...",5.1,527
tt0032286,Un valzer tra gli scaffali,2018,Drama,Germany,German,Thomas Stuber,"Christian begins to work as a shelf stacker at a supermarket and finds himself in a new, unknown world: the long aisles, the bustle at the checkouts, the forklifts.",6.9,3643
tt0032305,Binding Souls,2018,Horror,Hong Kong,Cantonese,Pang-Chun Chan,"University students, Feng (Tsao Yuning), Victory (Carlos Chan), Mei Qi, Xiaoyu and Ali, are assigned to do special research in The Moral Education College during summer vacation. The school...",4.3,102
tt0032312,Holly Star,2018,Comedy,USA,English,Michael A. Nickles,"A broke puppeteer returns home for the holidays and gets caught up in a treasure hunt with her paintball-obsessed best friend, her tango-dancing grandmother, and a childhood sweetheart.",5.1,328
tt0032323,Family,2018,Comedy,USA,English,Laura Steinel,"Kate Stone is career-focused, and enjoys her life that way. Her brash attitude keeps relationships at arm's length, making her an outcast in her own right.",6.3,1931
tt0032333,I guardiani dei mondi,2018,Fantasy,Russia,"Russian, English",Sergey Mokritskiy,A video game designer is stripped of his identity and recruited by a mysterious force to be the gatekeeper of a multi-dimensional portal.,4.4,1367
tt0032339,Poomaram,2018,Drama,India,Malayalam,Abrid Shine,"A war waged between two colleges at the youth festival, with Goutham (Kalidas Jayaram) leading the Maharaja's college to regain their lost glory from the all-time winners, the St. Teresa's college led by Irene (Neetha Pillai).",6.7,690
tt0032366,Võta või jäta,2018,Drama,Estonia,Estonian,Liina Trishkina,What would you do if one day a newborn baby was put on your hands and said: take it or leave it.,7.5,671
tt0032384,Postcards from London,2018,Drama,UK,English,Steve McLean,"A stylish, sexy film about a young man's journey into an unusual form of escort work, set in an imaginary vision of London's Soho.",5.1,886
tt0032414,Knuckleball,2018,Thriller,Canada,English,Michael Peterson,"Alone, and targeted on an isolated farm, 12 year-old Henry finds himself at the center of a maelstrom of terror, and a dark family legacy, when his secretive grandfather dies suddenly in the night.",5.7,1186
tt0032415,La monnaie de leur pièce,2018,Comedy,France,French,Anne Le Ny,"When their aunt's inheritance is given to their annoying cousin, three brothers and sisters have to work to get it back.",4.1,127
tt0032423,My Zoe,2019,Drama,"UK, Germany, France, USA",English,Julie Delpy,A divorced mother looks to protect her daughter after an unexpected tragedy.,5.9,389
tt0032424,Il mio nome è Thomas,2018,Drama,Italy,Italian,Terence Hill,"When Thomas takes his Harley into the deserts of Spain for a little solitude and contemplation, he meets Lucia, a young woman in trouble. Though her antics are constantly disruptive, it is ...",5.2,465
tt0032447,Maya,2018,Drama,"France, Germany","French, English",Mia Hansen-Løve,"The film follows a 30-year-old man named Gabriel, a French war reporter who was taken to hostage in Syria and then heads to India after months in captivity.",6.1,411
tt0032472,Seltsimees laps,2018,Drama,Estonia,"Estonian, Russian",Moonika Siimets,"In the midst of Stalinist tyranny, six-year-old Leelo's mother is sent to a prison camp. Haunted by her mother's last words telling her to be a good kid, Leelo vows to be on her best ...",7.6,969
tt0032487,Adam,2019,Comedy,USA,English,Rhys Ernst,"Awkward teen Adam spends his last high school summer with his big sister, who throws herself into NYC's lesbian and trans activist scene. In this coming-of-age comedy, Adam and those around him encounter love, friendship and hard truths.",3.5,1381
tt0032554,Octavio Is Dead!,2018,Drama,Canada,"English, Spanish",Sook-Yin Lee,"Tyler tries to discover the father she never got the chance to meet in this stirring psycho-sexual ghost story, exploring themes of gender and sexual identity.",4.1,231
tt0032556,Taco Shop,2018,Comedy,USA,English,Joaquin Perea,A taco shop's business is jeopardized when a gourmet taco truck parks across the street and an all-out war ensues.,4,136
tt0032575,Welcome to Hell,2018,Horror,UK,English,"Tony Newton, Sam Mason-Bell","A terrifying coven of tales designed to take viewers into the nether reaches of insanity, shock and horror.",2.7,170
tt0032576,Icebox,2018,Drama,USA,English,Daniel Sawka,"A young boy becomes trapped inside America's rigid immigration process. (Feature adaptation of the 2016 short film, ""Icebox."")",5.8,641
tt0032596,Anne,2018,Horror,USA,English,Joseph Mazzaferro,A mentally ill woman with a severe personalty disorder develops a strange relationship with her dolls. She becomes victim to insomnia and even self-mutilation leaving her son to unfold the strange truth about Anne's illness.,4.4,436
tt0032653,Spivak,2018,Comedy,USA,English,"Anthony Abrams, Adam Larson Broder",Struggling writer Wally Spivak is stuck in a rut - - until he meets an engaged couple and starts to see life in a whole new way.,5.5,540
tt0032655,Jonaki,2018,Drama,"India, France, Singapore","Bengali, English",Aditya Vikram Sengupta,"While Jonaki, an 80-year-old woman, searches for love in a strange world of decaying memories, her lover, now old and grey, returns to a world she is leaving behind.",7,180
tt0032703,Hala,2019,Drama,USA,"English, Urdu",Minhal Baig,Muslim teenager Hala copes with the unraveling of her family as she comes into her own.,5.8,1488
tt0032741,The Guardian Angel,2018,Thriller,"Finland, Denmark, Croatia",English,Arto Halonen,The most incredible series of hypnosis crimes in history send an investigator and a hypnotist into a world of psychological manipulation.,5.3,461
tt0032742,Code Name: Dynastud,2018,Action,USA,English,Richard Griffin,"In the year 2024, homosexuality has been outlawed by an extreme right-wing government. Only one extraordinary man can stop this wave of terror and repression, a superhero for our troubled times.",3.4,223
tt0032746,Letters from Antarctica,2019,Drama,Bulgaria,Bulgarian,Stanislav Donchev,"A single mother, wanting to protect her eight-year-old son from pain, lies to him that his dad is away with the Antarctic expedition. But postponing the confession about the father's death, causes damage to her and her son.",7.1,145
tt0032747,Fig Tree,2018,Drama,"Israel, France, Ethiopia, Germany","Amharic, Hebrew",Aalam-Warqe Davidian,"16 year old Jewish Mina, is trying to navigate between a surreal routine dictated by the civil war in Ethiopia and her last days of youth with her Christian boyfriend Eli. When she ...",6.3,115
tt0032766,A Taste of Phobia,2018,Horror,UK,English,"Domiziano Cristopharo, Jason Impey","For this anthology movie, producers Vestra Pictures assigned international directors with a phobia and set them to work making a horror short about it.",3.2,188
